央卫HUB,#genre#
江苏卫视,http://112.195.88.126:5000/rtp/239.0.0.210:5140
江苏卫视,http://112.195.88.126:5000/rtp/239.0.0.60:5140
江苏卫视,http://112.195.88.126:5000/rtp/239.0.0.205:5140
江苏卫视,http://39.80.175.0:85/tsfile/live/2017_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://123.129.70.178:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://39.134.19.22:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226200/index.m3u8
江苏卫视,http://113.201.61.98:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://183.186.68.206:85/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://119.49.182.4:85/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://60.223.72.98:8003/rtp/226.0.2.176:9320
江苏卫视,http://60.223.72.98:8003/rtp/226.0.2.38:8216
江苏卫视,http://123.139.57.170:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://home.yulei.online:9999/rtp/226.0.2.176:9320
江苏卫视,http://home.yulei.online:9999/rtp/226.0.2.38:8216
江苏卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.104:7980
江苏卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.79:7980
江苏卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.15:7980
江苏卫视,http://27.15.245.77:10000/udp/225.0.4.104:7980
江苏卫视,http://27.15.245.77:10000/udp/225.0.4.79:7980
江苏卫视,http://27.15.245.77:10000/udp/225.0.4.15:7980
江苏卫视,http://123.12.186.252:85/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://116.179.125.231:85/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://116.179.93.169:8082/rtp/226.0.2.176:9320
江苏卫视,http://116.179.93.169:8082/rtp/226.0.2.38:8216
江苏卫视,http://101.204.85.200:85/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://182.122.120.175:85/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://139.208.232.162:85/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://60.223.72.185:8002/rtp/226.0.2.176:9320
江苏卫视,http://60.223.72.185:8002/rtp/226.0.2.38:8216
江苏卫视,http://27.11.57.209:8002/udp/225.0.4.104:7980
江苏卫视,http://27.11.57.209:8002/udp/225.0.4.79:7980
江苏卫视,http://27.11.57.209:8002/udp/225.0.4.15:7980
江苏卫视,http://183.184.47.157:8001/rtp/226.0.2.176:9320
江苏卫视,http://183.184.47.157:8001/rtp/226.0.2.38:8216
江苏卫视,http://60.26.12.157:85/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://125.43.241.91:85/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://27.8.236.98:8001/udp/225.0.4.104:7980
江苏卫视,http://27.8.236.98:8001/udp/225.0.4.79:7980
江苏卫视,http://27.8.236.98:8001/udp/225.0.4.15:7980
江苏卫视,http://183.184.6.224:8001/rtp/226.0.2.176:9320
江苏卫视,http://183.184.6.224:8001/rtp/226.0.2.38:8216
江苏卫视,http://116.138.241.240:9006/rtp/232.0.0.116:1234
江苏卫视,http://121.19.134.146:808/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://139.227.221.241:85/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://27.9.189.66:85/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://112.226.228.106:22222/udp/239.253.254.83:8000
江苏卫视,http://27.11.48.253:8002/udp/225.0.4.104:7980
江苏卫视,http://27.11.48.253:8002/udp/225.0.4.79:7980
江苏卫视,http://27.11.48.253:8002/udp/225.0.4.15:7980
江苏卫视,http://171.127.237.211:8084/rtp/226.0.2.176:9320
江苏卫视,http://171.127.237.211:8084/rtp/226.0.2.38:8216
江苏卫视,http://27.10.214.7:8002/udp/225.0.4.104:7980
江苏卫视,http://27.10.214.7:8002/udp/225.0.4.79:7980
江苏卫视,http://27.10.214.7:8002/udp/225.0.4.15:7980
江苏卫视,http://27.12.234.98:8001/udp/225.0.4.104:7980
江苏卫视,http://27.12.234.98:8001/udp/225.0.4.79:7980
江苏卫视,http://27.12.234.98:8001/udp/225.0.4.15:7980
江苏卫视,http://183.191.50.247:9003/hls/35/index.m3u8
江苏卫视,http://171.116.254.184:9003/hls/35/index.m3u8
江苏卫视,http://60.8.75.178:9002/hls/27/index.m3u8
江苏卫视,http://116.117.106.71:4022/udp/239.125.1.233:4120
江苏卫视,http://116.117.106.71:4022/udp/239.125.2.69:4120
江苏卫视,http://116.117.106.71:4022/udp/239.125.1.172:4130
江苏卫视,http://112.226.107.85:4000/udp/239.253.254.83:8000
江苏卫视,http://124.165.251.82:85/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://60.26.16.53:85/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://27.12.12.227:9998/udp/225.0.4.104:7980
江苏卫视,http://27.12.12.227:9998/udp/225.0.4.79:7980
江苏卫视,http://27.12.12.227:9998/udp/225.0.4.15:7980
江苏卫视,http://183.188.22.54:6000/rtp/226.0.2.176:9320
江苏卫视,http://183.188.22.54:6000/rtp/226.0.2.38:8216
江苏卫视,http://27.8.236.24:8008/udp/225.0.4.104:7980
江苏卫视,http://27.8.236.24:8008/udp/225.0.4.79:7980
江苏卫视,http://27.8.236.24:8008/udp/225.0.4.15:7980
江苏卫视,http://123.118.171.46:6688/rtp/239.3.1.113:3003
江苏卫视,http://123.118.171.46:6688/rtp/239.3.1.135:8028
江苏卫视,http://118.79.19.202:6000/rtp/226.0.2.176:9320
江苏卫视,http://118.79.19.202:6000/rtp/226.0.2.38:8216
江苏卫视,http://111.167.32.120:5002/udp/225.1.1.126:5002
江苏卫视,http://121.29.215.146:2083/rtp/239.253.92.88:8018
江苏卫视,http://121.19.134.216:808/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://123.14.82.237:9003/hls/26/index.m3u8
山东卫视,http://157.0.89.207:9003/hls/28/index.m3u8
山东卫视,http://116.147.109.239:9003/hls/28/index.m3u8
山东卫视,http://183.188.22.239:6000/rtp/226.0.2.149:9104
山东卫视,http://183.188.22.239:6000/rtp/226.0.2.51:8320
山东卫视,http://1.30.247.80:8686/udp/239.125.1.237:4120
山东卫视,http://1.30.247.80:8686/udp/239.125.2.75:4120
山东卫视,http://1.30.247.80:8686/udp/239.125.1.149:4130
山东卫视,http://112.195.88.126:5000/rtp/239.0.0.213:5140
山东卫视,http://112.195.88.126:5000/rtp/239.0.0.66:5140
山东卫视,http://112.195.88.126:5000/rtp/239.0.0.208:5140
山东卫视,http://39.80.175.0:85/tsfile/live/2009_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://123.129.70.178:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://39.134.19.35:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226209/index.m3u8
山东卫视,http://113.201.61.98:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://183.186.68.206:85/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://119.49.182.4:85/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://60.223.72.98:8003/rtp/226.0.2.149:9104
山东卫视,http://60.223.72.98:8003/rtp/226.0.2.51:8320
山东卫视,http://123.139.57.170:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://home.yulei.online:9999/rtp/226.0.2.149:9104
山东卫视,http://home.yulei.online:9999/rtp/226.0.2.51:8320
山东卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.106:7980
山东卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.199:7980
山东卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.20:7980
山东卫视,http://27.15.245.77:10000/udp/225.0.4.106:7980
山东卫视,http://27.15.245.77:10000/udp/225.0.4.199:7980
山东卫视,http://27.15.245.77:10000/udp/225.0.4.20:7980
山东卫视,http://116.179.125.231:85/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://116.179.93.169:8082/rtp/226.0.2.149:9104
山东卫视,http://116.179.93.169:8082/rtp/226.0.2.51:8320
山东卫视,http://101.204.85.200:85/tsfile/live/0131_2.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://182.122.120.175:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://139.208.232.162:85/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://60.223.72.185:8002/rtp/226.0.2.149:9104
山东卫视,http://60.223.72.185:8002/rtp/226.0.2.51:8320
山东卫视,http://27.11.57.209:8002/udp/225.0.4.106:7980
山东卫视,http://27.11.57.209:8002/udp/225.0.4.199:7980
山东卫视,http://27.11.57.209:8002/udp/225.0.4.20:7980
山东卫视,http://183.184.47.157:8001/rtp/226.0.2.149:9104
山东卫视,http://183.184.47.157:8001/rtp/226.0.2.51:8320
山东卫视,http://125.43.241.91:85/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://27.8.236.98:8001/udp/225.0.4.106:7980
山东卫视,http://27.8.236.98:8001/udp/225.0.4.199:7980
山东卫视,http://27.8.236.98:8001/udp/225.0.4.20:7980
山东卫视,http://183.184.6.224:8001/rtp/226.0.2.149:9104
山东卫视,http://183.184.6.224:8001/rtp/226.0.2.51:8320
山东卫视,http://116.138.241.240:9006/rtp/232.0.0.131:1234
山东卫视,http://121.19.134.146:808/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://139.227.221.241:85/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://112.226.228.106:22222/udp/239.253.254.78:8000
山东卫视,http://27.11.48.253:8002/udp/225.0.4.106:7980
山东卫视,http://27.11.48.253:8002/udp/225.0.4.199:7980
山东卫视,http://27.11.48.253:8002/udp/225.0.4.20:7980
山东卫视,http://171.127.237.211:8084/rtp/226.0.2.149:9104
山东卫视,http://171.127.237.211:8084/rtp/226.0.2.51:8320
山东卫视,http://27.10.214.7:8002/udp/225.0.4.106:7980
山东卫视,http://27.10.214.7:8002/udp/225.0.4.199:7980
山东卫视,http://27.10.214.7:8002/udp/225.0.4.20:7980
山东卫视,http://27.12.234.98:8001/udp/225.0.4.106:7980
山东卫视,http://27.12.234.98:8001/udp/225.0.4.199:7980
山东卫视,http://27.12.234.98:8001/udp/225.0.4.20:7980
山东卫视,http://183.191.50.247:9003/hls/41/index.m3u8
山东卫视,http://171.116.254.184:9003/hls/41/index.m3u8
山东卫视,http://60.8.75.178:9002/hls/32/index.m3u8
山东卫视,http://116.117.106.71:4022/udp/239.125.1.237:4120
山东卫视,http://116.117.106.71:4022/udp/239.125.2.75:4120
山东卫视,http://116.117.106.71:4022/udp/239.125.1.149:4130
山东卫视,http://112.226.107.85:4000/udp/239.253.254.78:8000
山东卫视,http://124.165.251.82:85/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://27.12.12.227:9998/udp/225.0.4.106:7980
山东卫视,http://27.12.12.227:9998/udp/225.0.4.199:7980
山东卫视,http://27.12.12.227:9998/udp/225.0.4.20:7980
山东卫视,http://183.188.22.54:6000/rtp/226.0.2.149:9104
山东卫视,http://183.188.22.54:6000/rtp/226.0.2.51:8320
山东卫视,http://27.8.236.24:8008/udp/225.0.4.106:7980
山东卫视,http://27.8.236.24:8008/udp/225.0.4.199:7980
山东卫视,http://27.8.236.24:8008/udp/225.0.4.20:7980
山东卫视,http://123.118.171.46:6688/rtp/239.3.1.144:3005
山东卫视,http://123.118.171.46:6688/rtp/239.3.1.209:8052
山东卫视,http://118.79.19.202:6000/rtp/226.0.2.149:9104
山东卫视,http://118.79.19.202:6000/rtp/226.0.2.51:8320
山东卫视,http://121.29.215.146:2083/rtp/239.253.92.207:8109
山东卫视,http://121.19.134.216:808/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://123.14.82.237:9003/hls/28/index.m3u8
深圳卫视,http://157.0.89.207:9003/hls/45/index.m3u8
深圳卫视,http://116.147.109.239:9003/hls/45/index.m3u8
深圳卫视,http://183.188.22.239:6000/rtp/226.0.2.147:9088
深圳卫视,http://183.188.22.239:6000/rtp/226.0.2.47:8288
深圳卫视,http://1.30.247.80:8686/udp/239.125.1.223:4120
深圳卫视,http://1.30.247.80:8686/udp/239.125.2.76:4120
深圳卫视,http://1.30.247.80:8686/udp/239.125.1.166:4130
深圳卫视,http://112.195.88.126:5000/rtp/239.0.0.71:5140
深圳卫视,http://112.195.88.126:5000/rtp/239.0.0.199:5140
深圳卫视,http://123.129.70.178:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://39.134.19.50:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226205/index.m3u8
深圳卫视,http://113.201.61.98:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://183.186.68.206:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://119.49.182.4:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://60.223.72.98:8003/rtp/226.0.2.147:9088
深圳卫视,http://60.223.72.98:8003/rtp/226.0.2.47:8288
深圳卫视,http://123.139.57.170:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://home.yulei.online:9999/rtp/226.0.2.147:9088
深圳卫视,http://home.yulei.online:9999/rtp/226.0.2.47:8288
深圳卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.101:7980
深圳卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.202:7980
深圳卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.27:7980
深圳卫视,http://27.15.245.77:10000/udp/225.0.4.101:7980
深圳卫视,http://27.15.245.77:10000/udp/225.0.4.202:7980
深圳卫视,http://27.15.245.77:10000/udp/225.0.4.27:7980
深圳卫视,http://116.179.125.231:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://116.179.93.169:8082/rtp/226.0.2.147:9088
深圳卫视,http://116.179.93.169:8082/rtp/226.0.2.47:8288
深圳卫视,http://101.204.85.200:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://182.122.120.175:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://60.223.72.185:8002/rtp/226.0.2.147:9088
深圳卫视,http://60.223.72.185:8002/rtp/226.0.2.47:8288
深圳卫视,http://27.11.57.209:8002/udp/225.0.4.101:7980
深圳卫视,http://27.11.57.209:8002/udp/225.0.4.202:7980
深圳卫视,http://27.11.57.209:8002/udp/225.0.4.27:7980
深圳卫视,http://183.184.47.157:8001/rtp/226.0.2.147:9088
深圳卫视,http://183.184.47.157:8001/rtp/226.0.2.47:8288
深圳卫视,http://60.26.12.157:85/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://27.8.236.98:8001/udp/225.0.4.101:7980
深圳卫视,http://27.8.236.98:8001/udp/225.0.4.202:7980
深圳卫视,http://27.8.236.98:8001/udp/225.0.4.27:7980
深圳卫视,http://183.184.6.224:8001/rtp/226.0.2.147:9088
深圳卫视,http://183.184.6.224:8001/rtp/226.0.2.47:8288
深圳卫视,http://116.138.241.240:9006/rtp/232.0.0.110:1234
深圳卫视,http://121.19.134.146:808/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://139.227.221.241:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://27.9.189.66:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://112.226.228.106:22222/udp/239.253.242.61:8000
深圳卫视,http://112.226.228.106:22222/udp/239.253.254.91:8000
深圳卫视,http://27.11.48.253:8002/udp/225.0.4.101:7980
深圳卫视,http://27.11.48.253:8002/udp/225.0.4.202:7980
深圳卫视,http://27.11.48.253:8002/udp/225.0.4.27:7980
深圳卫视,http://171.127.237.211:8084/rtp/226.0.2.147:9088
深圳卫视,http://171.127.237.211:8084/rtp/226.0.2.47:8288
深圳卫视,http://27.10.214.7:8002/udp/225.0.4.101:7980
深圳卫视,http://27.10.214.7:8002/udp/225.0.4.202:7980
深圳卫视,http://27.10.214.7:8002/udp/225.0.4.27:7980
深圳卫视,http://27.12.234.98:8001/udp/225.0.4.101:7980
深圳卫视,http://27.12.234.98:8001/udp/225.0.4.202:7980
深圳卫视,http://27.12.234.98:8001/udp/225.0.4.27:7980
深圳卫视,http://183.191.50.247:9003/hls/43/index.m3u8
深圳卫视,http://171.116.254.184:9003/hls/43/index.m3u8
深圳卫视,http://60.8.75.178:9002/hls/39/index.m3u8
深圳卫视,http://116.117.106.71:4022/udp/239.125.1.223:4120
深圳卫视,http://116.117.106.71:4022/udp/239.125.2.76:4120
深圳卫视,http://116.117.106.71:4022/udp/239.125.1.166:4130
深圳卫视,http://112.226.107.85:4000/udp/239.253.242.61:8000
深圳卫视,http://112.226.107.85:4000/udp/239.253.254.91:8000
深圳卫视,http://124.165.251.82:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://60.26.16.53:85/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://27.12.12.227:9998/udp/225.0.4.101:7980
深圳卫视,http://27.12.12.227:9998/udp/225.0.4.202:7980
深圳卫视,http://27.12.12.227:9998/udp/225.0.4.27:7980
深圳卫视,http://183.188.22.54:6000/rtp/226.0.2.147:9088
深圳卫视,http://183.188.22.54:6000/rtp/226.0.2.47:8288
深圳卫视,http://27.8.236.24:8008/udp/225.0.4.101:7980
深圳卫视,http://27.8.236.24:8008/udp/225.0.4.202:7980
深圳卫视,http://27.8.236.24:8008/udp/225.0.4.27:7980
深圳卫视,http://123.118.171.46:6688/rtp/239.3.1.202:2000
深圳卫视,http://123.118.171.46:6688/rtp/239.3.1.134:8020
深圳卫视,http://118.79.19.202:6000/rtp/226.0.2.147:9088
深圳卫视,http://118.79.19.202:6000/rtp/226.0.2.47:8288
深圳卫视,http://111.167.32.120:5002/udp/225.1.1.117:5002
深圳卫视,http://121.29.215.146:2083/rtp/239.253.92.86:8017
深圳卫视,http://121.19.134.216:808/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://123.14.82.237:9003/hls/31/index.m3u8
四川卫视,http://157.0.89.207:9003/hls/34/index.m3u8
四川卫视,http://116.147.109.239:9003/hls/34/index.m3u8
四川卫视,http://183.188.22.239:6000/rtp/226.0.2.179:9344
四川卫视,http://183.188.22.239:6000/rtp/226.0.2.42:8248
四川卫视,http://1.30.247.80:8686/udp/239.125.1.236:4120
四川卫视,http://1.30.247.80:8686/udp/239.125.2.79:4120
四川卫视,http://1.30.247.80:8686/udp/239.125.1.175:4130
四川卫视,http://112.195.88.126:5000/rtp/239.0.0.202:5140
四川卫视,http://112.195.88.126:5000/rtp/239.0.0.1:5140
四川卫视,http://112.195.88.126:5000/rtp/239.0.0.203:5140
四川卫视,http://39.134.19.52:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225768/index.m3u8
四川卫视,http://113.201.61.98:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://183.186.68.206:85/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://119.49.182.4:85/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://60.223.72.98:8003/rtp/226.0.2.179:9344
四川卫视,http://60.223.72.98:8003/rtp/226.0.2.42:8248
四川卫视,http://123.139.57.170:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://home.yulei.online:9999/rtp/226.0.2.179:9344
四川卫视,http://home.yulei.online:9999/rtp/226.0.2.42:8248
四川卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.108:7980
四川卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.204:7980
四川卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.24:7980
四川卫视,http://27.15.245.77:10000/udp/225.0.4.108:7980
四川卫视,http://27.15.245.77:10000/udp/225.0.4.204:7980
四川卫视,http://27.15.245.77:10000/udp/225.0.4.24:7980
四川卫视,http://116.179.125.231:85/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://116.179.93.169:8082/rtp/226.0.2.179:9344
四川卫视,http://116.179.93.169:8082/rtp/226.0.2.42:8248
四川卫视,http://101.204.85.200:85/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://182.122.120.175:85/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://139.208.232.162:85/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://60.223.72.185:8002/rtp/226.0.2.179:9344
四川卫视,http://60.223.72.185:8002/rtp/226.0.2.42:8248
四川卫视,http://27.11.57.209:8002/udp/225.0.4.108:7980
四川卫视,http://27.11.57.209:8002/udp/225.0.4.204:7980
四川卫视,http://27.11.57.209:8002/udp/225.0.4.24:7980
四川卫视,http://183.184.47.157:8001/rtp/226.0.2.179:9344
四川卫视,http://183.184.47.157:8001/rtp/226.0.2.42:8248
四川卫视,http://60.26.12.157:85/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://125.43.241.91:85/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://27.8.236.98:8001/udp/225.0.4.108:7980
四川卫视,http://27.8.236.98:8001/udp/225.0.4.204:7980
四川卫视,http://27.8.236.98:8001/udp/225.0.4.24:7980
四川卫视,http://183.184.6.224:8001/rtp/226.0.2.179:9344
四川卫视,http://183.184.6.224:8001/rtp/226.0.2.42:8248
四川卫视,http://116.138.241.240:9006/rtp/232.0.0.185:1234
四川卫视,http://121.19.134.146:808/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://27.9.189.66:85/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://112.226.228.106:22222/udp/239.253.242.123:8000
四川卫视,http://112.226.228.106:22222/udp/239.253.254.180:8000
四川卫视,http://27.11.48.253:8002/udp/225.0.4.108:7980
四川卫视,http://27.11.48.253:8002/udp/225.0.4.204:7980
四川卫视,http://27.11.48.253:8002/udp/225.0.4.24:7980
四川卫视,http://171.127.237.211:8084/rtp/226.0.2.179:9344
四川卫视,http://171.127.237.211:8084/rtp/226.0.2.42:8248
四川卫视,http://27.10.214.7:8002/udp/225.0.4.108:7980
四川卫视,http://27.10.214.7:8002/udp/225.0.4.204:7980
四川卫视,http://27.10.214.7:8002/udp/225.0.4.24:7980
四川卫视,http://27.12.234.98:8001/udp/225.0.4.108:7980
四川卫视,http://27.12.234.98:8001/udp/225.0.4.204:7980
四川卫视,http://27.12.234.98:8001/udp/225.0.4.24:7980
四川卫视,http://171.116.254.184:9003/hls/44/index.m3u8
四川卫视,http://60.8.75.178:9002/hls/36/index.m3u8
四川卫视,http://116.117.106.71:4022/udp/239.125.1.236:4120
四川卫视,http://116.117.106.71:4022/udp/239.125.2.79:4120
四川卫视,http://116.117.106.71:4022/udp/239.125.1.175:4130
四川卫视,http://112.226.107.85:4000/udp/239.253.242.123:8000
四川卫视,http://112.226.107.85:4000/udp/239.253.254.180:8000
四川卫视,http://124.165.251.82:85/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://60.26.16.53:85/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://27.12.12.227:9998/udp/225.0.4.108:7980
四川卫视,http://27.12.12.227:9998/udp/225.0.4.204:7980
四川卫视,http://27.12.12.227:9998/udp/225.0.4.24:7980
四川卫视,http://183.188.22.54:6000/rtp/226.0.2.179:9344
四川卫视,http://183.188.22.54:6000/rtp/226.0.2.42:8248
四川卫视,http://27.8.236.24:8008/udp/225.0.4.108:7980
四川卫视,http://27.8.236.24:8008/udp/225.0.4.204:7980
四川卫视,http://27.8.236.24:8008/udp/225.0.4.24:7980
四川卫视,http://123.118.171.46:6688/rtp/239.3.1.131:3001
四川卫视,http://123.118.171.46:6688/rtp/239.3.1.29:8288
四川卫视,http://118.79.19.202:6000/rtp/226.0.2.179:9344
四川卫视,http://118.79.19.202:6000/rtp/226.0.2.42:8248
四川卫视,http://111.167.32.120:5002/udp/225.1.1.123:5002
四川卫视,http://121.29.215.146:2083/rtp/239.253.92.16:6043
四川卫视,http://121.19.134.216:808/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://123.14.82.237:9003/hls/22/index.m3u8
浙江卫视,http://157.0.89.207:9003/hls/25/index.m3u8
浙江卫视,http://116.147.109.239:9003/hls/25/index.m3u8
浙江卫视,http://183.188.22.239:6000/rtp/226.0.2.144:9064
浙江卫视,http://183.188.22.239:6000/rtp/226.0.2.36:8200
浙江卫视,http://1.30.247.80:8686/udp/239.125.1.234:4120
浙江卫视,http://1.30.247.80:8686/udp/239.125.2.68:4120
浙江卫视,http://1.30.247.80:8686/udp/239.125.1.159:4130
浙江卫视,http://112.195.88.126:5000/rtp/239.0.0.211:5140
浙江卫视,http://112.195.88.126:5000/rtp/239.0.0.61:5140
浙江卫视,http://112.195.88.126:5000/rtp/239.0.0.206:5140
浙江卫视,http://39.80.175.0:85/tsfile/live/2018_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://123.129.70.178:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://113.201.61.98:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://183.186.68.206:85/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://119.49.182.4:85/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://60.223.72.98:8003/rtp/226.0.2.144:9064
浙江卫视,http://60.223.72.98:8003/rtp/226.0.2.36:8200
浙江卫视,http://123.139.57.170:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://home.yulei.online:9999/rtp/226.0.2.144:9064
浙江卫视,http://home.yulei.online:9999/rtp/226.0.2.36:8200
浙江卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.105:7980
浙江卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.81:7980
浙江卫视,http://iptv.zhangliang.cc:8012/udp/225.0.4.14:7980
浙江卫视,http://27.15.245.77:10000/udp/225.0.4.105:7980
浙江卫视,http://27.15.245.77:10000/udp/225.0.4.81:7980
浙江卫视,http://27.15.245.77:10000/udp/225.0.4.14:7980
浙江卫视,http://123.12.186.252:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://116.179.125.231:85/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
